,Date,Price,Open,High,Low,Volume,Chg
1118,"Dec 18, 2018",70.620,71.340,71.361,70.421,0,-1.38%
1119,"Dec 17, 2018",71.610,71.900,71.900,71.496,0,-0.43%
1120,"Dec 14, 2018",71.920,71.550,72.043,71.550,0,0.55%
1121,"Dec 13, 2018",71.530,71.858,71.858,71.456,0,-0.43%
1122,"Dec 12, 2018",71.840,72.283,72.283,71.769,0,-0.62%
1123,"Dec 11, 2018",72.291,72.506,72.506,71.691,0,-0.32%
1124,"Dec 10, 2018",72.520,71.360,72.637,71.240,0,2.34%
1125,"Dec 07, 2018",70.860,70.570,70.860,70.453,0,0.01%
1126,"Dec 06, 2018",70.850,70.810,71.150,70.745,0,0.41%
1127,"Dec 05, 2018",70.560,70.710,70.750,70.390,0,0.04%
1128,"Dec 04, 2018",70.530,70.500,70.690,70.330,0,0.13%
1129,"Dec 03, 2018",70.440,69.880,70.470,69.880,0,1.13%
1130,"Nov 30, 2018",69.650,69.695,69.915,69.570,0,-0.19%
1131,"Nov 29, 2018",69.780,70.110,70.145,69.780,0,-1.22%
1132,"Nov 28, 2018",70.640,70.900,70.900,70.580,0,-0.20%
1133,"Nov 27, 2018",70.785,70.815,71.030,70.710,0,-0.05%
1134,"Nov 26, 2018",70.820,70.495,70.905,70.310,0,0.23%
1135,"Nov 23, 2018",70.655,70.675,70.675,70.655,0,-0.05%
1136,"Nov 22, 2018",70.690,71.135,71.195,70.675,0,-0.86%
1137,"Nov 21, 2018",71.305,71.415,71.415,71.305,0,-0.17%
1138,"Nov 20, 2018",71.430,71.370,71.523,71.287,0,-0.25%
1139,"Nov 19, 2018",71.610,71.925,72.082,71.550,0,-0.51%
1140,"Nov 16, 2018",71.980,71.995,71.995,71.715,0,0.09%
1141,"Nov 15, 2018",71.915,72.035,72.185,71.870,0,-0.55%
1142,"Nov 14, 2018",72.310,72.175,72.405,72.005,0,-0.42%
1143,"Nov 13, 2018",72.615,72.795,72.810,72.515,0,-0.34%
1144,"Nov 12, 2018",72.860,72.735,73.067,72.735,0,0.52%
1145,"Nov 09, 2018",72.480,72.680,72.828,72.415,0,0.14%
1146,"Nov 08, 2018",72.380,72.460,72.460,72.380,0,-0.10%
1147,"Nov 07, 2018",72.450,72.950,72.950,72.450,0,-0.69%
1148,"Nov 06, 2018",72.955,72.945,73.075,72.905,0,-0.17%
1149,"Nov 05, 2018",73.080,72.807,73.135,72.757,0,0.88%
1150,"Nov 02, 2018",72.440,73.125,73.215,72.430,0,-1.38%
1151,"Nov 01, 2018",73.455,73.855,73.873,73.455,0,-0.68%
1152,"Oct 31, 2018",73.960,73.920,74.140,73.800,0,0.38%
1153,"Oct 30, 2018",73.680,73.560,73.705,73.520,0,0.38%
1154,"Oct 29, 2018",73.400,73.355,73.525,73.322,0,-0.08%
1155,"Oct 26, 2018",73.460,73.430,73.472,73.270,0,0.31%
1156,"Oct 25, 2018",73.230,73.350,73.380,73.165,0,0.00%
1157,"Oct 24, 2018",73.230,73.160,73.343,73.100,0,-0.44%
1158,"Oct 23, 2018",73.550,73.710,73.833,73.510,0,-0.01%
1159,"Oct 22, 2018",73.560,73.305,73.565,73.192,0,0.25%
1160,"Oct 19, 2018",73.375,73.605,73.655,73.295,0,-0.21%
1161,"Oct 18, 2018",73.530,73.590,73.615,73.485,0,-0.10%
1162,"Oct 17, 2018",73.600,73.420,73.670,73.373,0,0.18%
1163,"Oct 16, 2018",73.465,73.810,73.960,73.465,0,-0.41%
1164,"Oct 15, 2018",73.770,73.803,74.070,73.770,0,0.22%
1165,"Oct 12, 2018",73.610,73.830,73.860,73.530,0,-0.59%
1166,"Oct 11, 2018",74.050,74.380,74.490,74.005,0,-0.27%
1167,"Oct 10, 2018",74.250,74.160,74.293,74.060,0,-0.12%
1168,"Oct 09, 2018",74.340,73.910,74.405,73.880,0,0.37%
1169,"Oct 08, 2018",74.065,73.870,74.100,73.765,0,0.40%
1170,"Oct 05, 2018",73.770,73.620,74.250,73.425,0,0.19%
1171,"Oct 04, 2018",73.630,73.710,73.825,73.500,0,0.39%
1172,"Oct 03, 2018",73.345,73.265,73.430,72.920,0,0.58%
1173,"Oct 02, 2018",72.925,72.925,72.925,72.925,0,0.00%
1174,"Oct 01, 2018",72.925,72.605,72.945,72.605,0,0.57%
1175,"Sep 28, 2018",72.510,72.570,72.670,72.405,0,-0.08%
1176,"Sep 27, 2018",72.570,72.430,72.770,72.390,0,-0.04%
1177,"Sep 26, 2018",72.600,72.710,72.755,72.537,0,-0.12%
1178,"Sep 25, 2018",72.685,72.905,72.960,72.575,0,0.02%
1179,"Sep 24, 2018",72.670,72.480,72.740,72.340,0,0.60%
1180,"Sep 21, 2018",72.240,71.860,72.480,71.760,0,0.31%
1181,"Sep 20, 2018",72.015,72.345,72.345,72.015,0,-0.48%
1182,"Sep 19, 2018",72.360,72.720,72.875,72.345,0,-0.48%
1183,"Sep 18, 2018",72.710,72.560,72.990,72.360,0,0.23%
1184,"Sep 17, 2018",72.540,72.530,72.695,72.315,0,0.92%
1185,"Sep 14, 2018",71.880,71.700,71.995,71.535,0,-0.22%
1186,"Sep 13, 2018",72.037,72.037,72.037,72.037,0,-0.17%
1187,"Sep 12, 2018",72.160,72.843,72.920,71.925,0,-0.66%
1188,"Sep 11, 2018",72.640,72.310,72.750,72.250,0,0.26%
1189,"Sep 10, 2018",72.455,72.135,72.680,72.075,0,0.93%
1190,"Sep 07, 2018",71.790,71.960,72.045,71.665,0,-0.22%
1191,"Sep 06, 2018",71.950,71.630,72.105,71.630,0,0.27%
1192,"Sep 05, 2018",71.755,71.405,71.955,71.375,0,0.24%
1193,"Sep 04, 2018",71.585,71.285,71.585,71.095,0,0.52%
1194,"Sep 03, 2018",71.215,70.790,71.220,70.725,0,0.30%
1195,"Aug 31, 2018",71.005,70.955,71.025,70.855,0,0.37%
1196,"Aug 30, 2018",70.745,70.635,70.875,70.595,0,0.30%
1197,"Aug 29, 2018",70.535,70.325,70.635,70.240,0,0.62%
1198,"Aug 28, 2018",70.100,70.050,70.297,70.050,0,-0.09%
1199,"Aug 27, 2018",70.165,69.765,70.165,69.705,0,0.28%
1200,"Aug 24, 2018",69.970,70.220,70.240,69.898,0,-0.19%
1201,"Aug 23, 2018",70.105,70.015,70.170,69.968,0,0.34%
1202,"Aug 22, 2018",69.870,69.880,69.895,69.800,0,0.01%
1203,"Aug 21, 2018",69.860,69.665,69.920,69.535,0,0.06%
1204,"Aug 20, 2018",69.820,69.820,69.880,69.600,0,-0.40%
1205,"Aug 17, 2018",70.100,70.130,70.160,70.080,0,0.01%
1206,"Aug 16, 2018",70.090,70.230,70.420,70.090,0,0.24%
1207,"Aug 15, 2018",69.920,69.920,69.920,69.920,0,-0.06%
1208,"Aug 14, 2018",69.960,69.860,70.090,69.700,0,-0.09%
1209,"Aug 13, 2018",70.020,69.485,70.020,69.405,0,1.64%
1210,"Aug 10, 2018",68.890,68.845,69.025,68.767,0,0.19%
1211,"Aug 09, 2018",68.760,68.480,68.760,68.460,0,0.15%
1212,"Aug 08, 2018",68.660,68.678,68.715,68.580,0,0.04%
1213,"Aug 07, 2018",68.630,68.820,68.940,68.630,0,-0.29%
1214,"Aug 06, 2018",68.830,68.580,68.900,68.545,0,0.42%
1215,"Aug 03, 2018",68.545,68.695,68.845,68.545,0,-0.12%
1216,"Aug 02, 2018",68.625,68.375,68.735,68.265,0,0.40%
1217,"Aug 01, 2018",68.350,68.560,68.632,68.350,0,-0.16%
1218,"Jul 31, 2018",68.460,68.710,68.710,68.450,0,-0.21%
1219,"Jul 30, 2018",68.605,68.705,68.792,68.605,0,0.00%
1220,"Jul 27, 2018",68.605,68.655,68.755,68.535,0,-0.08%
1221,"Jul 26, 2018",68.660,68.705,68.760,68.618,0,-0.10%
1222,"Jul 25, 2018",68.730,68.965,68.980,68.670,0,-0.31%
1223,"Jul 24, 2018",68.947,68.970,69.088,68.845,0,0.15%
1224,"Jul 23, 2018",68.845,68.705,68.865,68.645,0,0.15%
1225,"Jul 20, 2018",68.740,69.025,69.132,68.740,0,-0.41%
1226,"Jul 19, 2018",69.020,68.720,69.110,68.700,0,0.58%
1227,"Jul 18, 2018",68.625,68.425,68.645,68.385,0,0.28%
1228,"Jul 17, 2018",68.430,68.360,68.475,68.280,0,-0.18%
1229,"Jul 16, 2018",68.550,68.560,68.720,68.510,0,0.07%
1230,"Jul 13, 2018",68.500,68.520,68.562,68.335,0,-0.03%
1231,"Jul 12, 2018",68.520,68.765,68.765,68.490,0,-0.31%
1232,"Jul 11, 2018",68.730,68.825,68.895,68.710,0,-0.04%
1233,"Jul 10, 2018",68.755,68.665,68.865,68.655,0,0.14%
1234,"Jul 09, 2018",68.660,68.570,68.790,68.570,0,-0.21%
1235,"Jul 06, 2018",68.805,68.885,69.030,68.805,0,-0.11%
1236,"Jul 05, 2018",68.880,68.810,69.010,68.695,0,0.28%
1237,"Jul 04, 2018",68.690,68.525,68.777,68.445,0,0.20%
1238,"Jul 03, 2018",68.550,68.935,68.965,68.525,0,-0.25%
1239,"Jul 02, 2018",68.720,68.495,68.825,68.340,0,0.38%
1240,"Jun 29, 2018",68.460,68.700,68.700,68.360,0,-0.55%
1241,"Jun 28, 2018",68.840,68.900,69.100,68.725,0,0.29%
1242,"Jun 27, 2018",68.640,68.430,68.710,68.425,0,0.39%
1243,"Jun 26, 2018",68.370,68.140,68.370,68.080,0,0.37%
1244,"Jun 25, 2018",68.115,67.905,68.173,67.905,0,0.36%
1245,"Jun 22, 2018",67.870,67.840,67.890,67.715,0,-0.11%
1246,"Jun 21, 2018",67.945,68.205,68.243,67.945,0,-0.17%
1247,"Jun 20, 2018",68.060,68.100,68.185,68.030,0,-0.37%
1248,"Jun 19, 2018",68.310,67.980,68.385,67.977,0,0.40%
1249,"Jun 18, 2018",68.040,68.160,68.170,67.950,0,-0.03%
1250,"Jun 15, 2018",68.060,67.915,68.065,67.887,0,0.55%
1251,"Jun 14, 2018",67.690,67.575,67.735,67.570,0,0.07%
1252,"Jun 13, 2018",67.645,67.600,67.705,67.550,0,0.24%
1253,"Jun 12, 2018",67.480,67.455,67.510,67.360,0,0.01%
1254,"Jun 11, 2018",67.470,67.445,67.480,67.275,0,-0.09%
1255,"Jun 08, 2018",67.530,67.470,67.795,67.440,0,0.16%
1256,"Jun 07, 2018",67.420,66.940,67.460,66.940,0,0.87%
1257,"Jun 06, 2018",66.840,67.090,67.165,66.840,0,-0.39%
1258,"Jun 05, 2018",67.100,67.080,67.230,67.080,0,0.04%
1259,"Jun 04, 2018",67.070,66.915,67.170,66.850,0,0.11%
1260,"Jun 01, 2018",66.995,67.455,67.455,66.995,0,-0.65%
1261,"May 31, 2018",67.430,67.430,67.600,67.320,0,-0.01%
1262,"May 30, 2018",67.440,67.855,67.900,67.395,0,-0.59%
1263,"May 29, 2018",67.840,67.630,67.995,67.630,0,0.65%
1264,"May 28, 2018",67.400,67.505,67.532,67.298,0,-0.49%
1265,"May 25, 2018",67.730,68.330,68.330,67.718,0,-0.89%
1266,"May 24, 2018",68.340,68.350,68.435,68.295,0,-0.04%
1267,"May 23, 2018",68.370,68.160,68.485,68.160,0,0.51%
1268,"May 22, 2018",68.020,67.990,68.095,67.938,0,-0.14%
1269,"May 21, 2018",68.115,68.105,68.165,68.023,0,0.18%
1270,"May 18, 2018",67.990,67.775,68.100,67.768,0,0.33%
1271,"May 17, 2018",67.765,67.725,67.810,67.585,0,-0.01%
1272,"May 16, 2018",67.775,68.105,68.135,67.755,0,-0.45%
1273,"May 15, 2018",68.080,67.690,68.148,67.460,0,0.77%
1274,"May 14, 2018",67.560,67.257,67.630,67.220,0,0.30%
1275,"May 11, 2018",67.360,67.145,67.380,67.115,0,0.17%
1276,"May 10, 2018",67.245,67.335,67.438,67.225,0,-0.16%
1277,"May 09, 2018",67.350,67.135,67.477,67.135,0,0.33%
1278,"May 08, 2018",67.130,67.175,67.290,66.988,0,-0.01%
1279,"May 07, 2018",67.140,66.830,67.185,66.790,0,0.48%
1280,"May 04, 2018",66.820,66.660,66.920,66.630,0,0.22%
1281,"May 03, 2018",66.670,66.605,66.720,66.530,0,-0.03%
1282,"May 02, 2018",66.690,66.760,66.782,66.640,0,-0.16%
1283,"May 01, 2018",66.800,66.460,66.810,66.450,0,0.51%
1284,"Apr 30, 2018",66.460,66.600,66.600,66.350,0,-0.24%
1285,"Apr 27, 2018",66.620,66.840,66.852,66.620,0,-0.28%
1286,"Apr 26, 2018",66.805,66.885,66.912,66.697,0,-0.17%
1287,"Apr 25, 2018",66.920,66.490,66.980,66.490,0,0.77%
1288,"Apr 24, 2018",66.410,66.420,66.460,66.295,0,-0.18%
1289,"Apr 23, 2018",66.530,66.210,66.530,66.150,0,0.48%
1290,"Apr 20, 2018",66.210,66.030,66.210,65.960,0,0.52%
1291,"Apr 19, 2018",65.870,65.850,65.870,65.735,0,0.23%
1292,"Apr 18, 2018",65.720,65.670,65.790,65.600,0,0.06%
1293,"Apr 17, 2018",65.680,65.450,65.702,65.420,0,0.32%
1294,"Apr 16, 2018",65.470,65.330,65.515,65.320,0,0.33%
1295,"Apr 13, 2018",65.255,65.305,65.305,65.185,0,-0.05%
1296,"Apr 12, 2018",65.290,65.320,65.450,65.248,0,0.05%
1297,"Apr 11, 2018",65.260,65.000,65.315,64.985,0,0.48%
1298,"Apr 10, 2018",64.950,64.890,65.035,64.890,0,-0.01%
1299,"Apr 09, 2018",64.955,64.865,65.057,64.850,0,0.04%
1300,"Apr 06, 2018",64.930,64.935,65.045,64.920,0,0.06%
1301,"Apr 05, 2018",64.890,65.040,65.140,64.890,0,-0.24%
1302,"Apr 04, 2018",65.045,65.005,65.180,64.905,0,0.07%
1303,"Apr 03, 2018",65.000,65.090,65.135,64.985,0,-0.20%
1304,"Apr 02, 2018",65.130,65.120,65.130,65.090,0,0.02%
1305,"Mar 30, 2018",65.115,65.115,65.115,65.115,0,0.00%
1306,"Mar 29, 2018",65.115,65.170,65.170,65.115,0,-0.07%
1307,"Mar 28, 2018",65.160,64.890,65.300,64.890,0,0.33%
1308,"Mar 27, 2018",64.945,64.785,64.993,64.727,0,0.19%
1309,"Mar 26, 2018",64.825,64.895,64.955,64.803,0,-0.25%
1310,"Mar 23, 2018",64.990,65.200,65.210,64.982,0,-0.18%
1311,"Mar 22, 2018",65.105,65.125,65.155,65.025,0,-0.12%
1312,"Mar 21, 2018",65.180,65.220,65.240,65.180,0,-0.05%
1313,"Mar 20, 2018",65.210,65.210,65.250,65.160,0,-0.02%
1314,"Mar 19, 2018",65.220,65.045,65.220,65.000,0,0.35%
1315,"Mar 16, 2018",64.990,64.990,64.990,64.850,0,0.00%
1316,"Mar 15, 2018",64.990,64.925,64.993,64.810,0,0.23%
1317,"Mar 14, 2018",64.840,64.890,65.062,64.820,0,-0.02%
1318,"Mar 13, 2018",64.855,64.985,65.010,64.845,0,-0.20%
1319,"Mar 12, 2018",64.985,64.965,65.070,64.957,0,-0.21%
1320,"Mar 09, 2018",65.125,65.125,65.195,65.045,0,0.03%
1321,"Mar 08, 2018",65.105,64.905,65.165,64.885,0,0.35%
1322,"Mar 07, 2018",64.880,64.905,65.010,64.860,0,-0.04%
1323,"Mar 06, 2018",64.905,64.945,65.120,64.905,0,-0.18%
1324,"Mar 05, 2018",65.025,65.055,65.160,64.930,0,-0.30%
1325,"Mar 02, 2018",65.220,65.210,65.270,65.200,0,-0.02%
1326,"Mar 01, 2018",65.230,65.210,65.252,65.110,0,0.03%
1327,"Feb 28, 2018",65.210,65.150,65.320,65.050,0,0.45%
1328,"Feb 27, 2018",64.920,64.820,64.970,64.770,0,0.23%
1329,"Feb 26, 2018",64.770,64.660,64.840,64.630,0,0.09%
1330,"Feb 23, 2018",64.710,64.960,64.960,64.695,0,-0.41%
1331,"Feb 22, 2018",64.975,65.065,65.105,64.955,0,0.26%
1332,"Feb 21, 2018",64.805,64.905,64.945,64.713,0,-0.08%
1333,"Feb 20, 2018",64.860,64.510,64.863,64.420,0,0.95%
1334,"Feb 19, 2018",64.250,64.250,64.250,64.250,0,0.05%
1335,"Feb 16, 2018",64.215,63.875,64.230,63.815,0,0.49%
1336,"Feb 15, 2018",63.900,63.960,63.980,63.875,0,-0.31%
1337,"Feb 14, 2018",64.100,64.155,64.192,64.045,0,-0.26%
1338,"Feb 13, 2018",64.265,64.275,64.275,64.265,0,-0.02%
1339,"Feb 12, 2018",64.280,64.290,64.350,64.240,0,-0.15%
1340,"Feb 09, 2018",64.375,64.425,64.438,64.285,0,0.12%
1341,"Feb 08, 2018",64.300,64.390,64.390,64.150,0,0.03%
1342,"Feb 07, 2018",64.280,64.220,64.312,64.045,0,0.08%
1343,"Feb 06, 2018",64.230,64.360,64.405,64.100,0,0.14%
1344,"Feb 05, 2018",64.140,64.240,64.240,64.010,0,0.02%
1345,"Feb 02, 2018",64.130,64.125,64.200,63.740,0,0.23%
1346,"Feb 01, 2018",63.980,63.650,64.065,63.560,0,0.68%
1347,"Jan 31, 2018",63.550,63.680,63.752,63.550,0,-0.22%
1348,"Jan 30, 2018",63.690,63.700,63.815,63.595,0,0.14%
1349,"Jan 29, 2018",63.600,63.610,63.625,63.490,0,0.02%
1350,"Jan 26, 2018",63.590,63.525,63.620,63.515,0,0.12%
1351,"Jan 25, 2018",63.515,63.515,63.640,63.455,0,-0.23%
1352,"Jan 24, 2018",63.660,63.740,63.740,63.630,0,-0.16%
1353,"Jan 23, 2018",63.760,63.910,63.910,63.750,0,-0.20%
1354,"Jan 22, 2018",63.890,63.890,64.010,63.725,0,0.09%
1355,"Jan 19, 2018",63.830,63.680,63.870,63.635,0,-0.06%
1356,"Jan 18, 2018",63.870,63.860,63.950,63.755,0,-0.02%
1357,"Jan 17, 2018",63.885,64.080,64.080,63.772,0,-0.21%
1358,"Jan 16, 2018",64.020,63.610,64.130,63.600,0,0.80%
1359,"Jan 15, 2018",63.515,63.460,63.515,63.335,0,-0.15%
1360,"Jan 12, 2018",63.610,63.600,63.730,63.490,0,-0.13%
1361,"Jan 11, 2018",63.690,63.660,63.828,63.648,0,0.09%
1362,"Jan 10, 2018",63.630,63.690,63.855,63.560,0,-0.06%
1363,"Jan 09, 2018",63.670,63.485,63.730,63.425,0,0.31%
1364,"Jan 08, 2018",63.475,63.335,63.530,63.245,0,0.21%
1365,"Jan 05, 2018",63.340,63.360,63.425,63.323,0,-0.09%
1366,"Jan 04, 2018",63.400,63.595,63.615,63.365,0,-0.17%
1367,"Jan 03, 2018",63.505,63.555,63.575,63.450,0,0.07%
1368,"Jan 02, 2018",63.460,63.700,63.770,63.440,0,-0.35%
1369,"Jan 01, 2018",63.680,63.855,63.865,63.635,0,-0.25%
1370,"Dec 29, 2017",63.840,64.055,64.070,63.790,0,-0.37%
1371,"Dec 28, 2017",64.080,64.130,64.280,64.078,0,-0.06%
1372,"Dec 27, 2017",64.120,64.075,64.185,64.075,0,0.11%
1373,"Dec 26, 2017",64.050,64.040,64.125,64.028,0,0.05%
1374,"Dec 25, 2017",64.020,64.020,64.020,64.020,0,0.00%
1375,"Dec 22, 2017",64.020,64.060,64.090,64.020,0,0.00%
1376,"Dec 21, 2017",64.020,64.020,64.140,64.010,0,-0.15%
1377,"Dec 20, 2017",64.115,64.010,64.130,64.005,0,0.09%
1378,"Dec 19, 2017",64.060,64.230,64.230,63.945,0,-0.23%
1379,"Dec 18, 2017",64.210,64.160,64.730,64.090,0,0.20%
1380,"Dec 15, 2017",64.080,64.140,64.175,64.015,0,-0.40%
1381,"Dec 14, 2017",64.340,64.360,64.375,64.255,0,-0.19%
1382,"Dec 13, 2017",64.460,64.540,64.560,64.425,0,0.08%
1383,"Dec 12, 2017",64.410,64.420,64.530,64.400,0,0.09%
1384,"Dec 11, 2017",64.355,64.455,64.455,64.315,0,-0.19%
1385,"Dec 08, 2017",64.480,64.565,64.590,64.435,0,-0.14%
1386,"Dec 07, 2017",64.570,64.510,64.610,64.490,0,0.06%
1387,"Dec 06, 2017",64.530,64.445,64.555,64.398,0,0.26%
1388,"Dec 05, 2017",64.360,64.300,64.468,64.230,0,-0.03%
1389,"Dec 04, 2017",64.380,64.560,64.560,64.290,0,-0.22%
1390,"Dec 01, 2017",64.520,64.505,64.520,64.490,0,0.05%
1391,"Nov 30, 2017",64.490,64.550,64.635,64.410,0,0.20%
1392,"Nov 29, 2017",64.360,64.420,64.520,64.280,0,-0.08%
1393,"Nov 28, 2017",64.410,64.540,64.613,64.370,0,-0.10%
1394,"Nov 27, 2017",64.477,64.715,64.828,64.477,0,-0.31%
1395,"Nov 24, 2017",64.680,64.590,64.752,64.555,0,0.17%
1396,"Nov 23, 2017",64.570,64.815,64.897,64.570,0,-0.48%
1397,"Nov 22, 2017",64.880,64.780,64.965,64.720,0,0.00%
1398,"Nov 21, 2017",64.880,65.090,65.125,64.880,0,-0.34%
1399,"Nov 20, 2017",65.100,64.975,65.125,64.975,0,0.13%
1400,"Nov 17, 2017",65.015,64.647,65.072,64.625,0,-0.43%
1401,"Nov 16, 2017",65.295,65.285,65.390,65.125,0,0.04%
1402,"Nov 15, 2017",65.270,65.440,65.440,65.155,0,-0.21%
1403,"Nov 14, 2017",65.410,65.320,65.550,65.292,0,-0.05%
1404,"Nov 13, 2017",65.440,65.370,65.535,65.267,0,0.38%
1405,"Nov 10, 2017",65.190,65.090,65.208,65.005,0,0.33%
1406,"Nov 09, 2017",64.975,64.945,65.002,64.852,0,0.08%
1407,"Nov 08, 2017",64.920,65.135,65.165,64.920,0,-0.22%
1408,"Nov 07, 2017",65.060,64.660,65.070,64.615,0,0.67%
1409,"Nov 06, 2017",64.625,64.665,64.742,64.625,0,0.10%
1410,"Nov 03, 2017",64.560,64.580,64.650,64.520,0,-0.02%
1411,"Nov 02, 2017",64.575,64.535,64.675,64.475,0,0.02%
1412,"Nov 01, 2017",64.565,64.705,64.705,64.510,0,-0.29%
1413,"Oct 31, 2017",64.750,64.840,64.850,64.730,0,-0.17%
1414,"Oct 30, 2017",64.860,64.890,64.960,64.800,0,-0.28%
1415,"Oct 27, 2017",65.040,65.025,65.110,64.965,0,0.31%
1416,"Oct 26, 2017",64.840,64.785,64.920,64.730,0,-0.13%
1417,"Oct 25, 2017",64.925,65.145,65.200,64.885,0,-0.25%
1418,"Oct 24, 2017",65.090,64.980,65.125,64.900,0,0.10%
1419,"Oct 23, 2017",65.023,65.075,65.115,64.980,0,-0.03%
1420,"Oct 20, 2017",65.040,65.000,65.045,64.995,0,0.07%
1421,"Oct 19, 2017",64.995,65.033,65.080,64.995,0,-0.09%
1422,"Oct 18, 2017",65.055,64.995,65.170,64.965,0,0.04%
1423,"Oct 17, 2017",65.030,64.795,65.040,64.795,0,0.51%
1424,"Oct 16, 2017",64.700,64.745,64.770,64.690,0,0.00%
1425,"Oct 13, 2017",64.700,64.955,64.965,64.700,0,-0.55%
1426,"Oct 12, 2017",65.060,65.160,65.165,65.035,0,-0.15%
1427,"Oct 11, 2017",65.160,65.260,65.325,65.130,0,-0.14%
1428,"Oct 10, 2017",65.250,65.355,65.380,65.205,0,-0.16%
1429,"Oct 09, 2017",65.355,65.375,65.430,65.275,0,-0.07%
1430,"Oct 06, 2017",65.400,65.200,65.405,65.200,0,0.39%
1431,"Oct 05, 2017",65.145,65.095,65.195,64.975,0,0.18%
1432,"Oct 04, 2017",65.030,65.345,65.385,64.950,0,-0.69%
1433,"Oct 03, 2017",65.485,65.595,65.637,65.465,0,0.27%
1434,"Oct 02, 2017",65.310,65.310,65.310,65.310,0,0.00%
1435,"Sep 29, 2017",65.310,65.352,65.465,65.235,0,-0.24%
1436,"Sep 28, 2017",65.470,65.835,65.900,65.470,0,-0.37%
1437,"Sep 27, 2017",65.715,65.365,65.755,65.345,0,0.39%
1438,"Sep 26, 2017",65.460,65.245,65.490,65.155,0,0.51%
1439,"Sep 25, 2017",65.127,64.845,65.175,64.725,0,0.51%
1440,"Sep 22, 2017",64.795,64.805,65.155,64.755,0,-0.02%
1441,"Sep 21, 2017",64.810,64.515,64.855,64.450,0,0.80%
1442,"Sep 20, 2017",64.293,64.245,64.435,64.245,0,-0.01%
1443,"Sep 19, 2017",64.300,64.190,64.350,64.130,0,0.22%
1444,"Sep 18, 2017",64.158,64.055,64.168,64.002,0,0.07%
1445,"Sep 15, 2017",64.110,64.145,64.145,64.042,0,-0.02%
1446,"Sep 14, 2017",64.123,64.168,64.172,64.062,0,0.18%
1447,"Sep 13, 2017",64.010,63.990,64.050,63.970,0,-0.03%
1448,"Sep 12, 2017",64.031,63.985,64.055,63.935,0,0.15%
1449,"Sep 11, 2017",63.935,63.905,63.940,63.838,0,0.24%
1450,"Sep 08, 2017",63.785,63.870,63.960,63.780,0,-0.36%
1451,"Sep 07, 2017",64.015,64.042,64.055,63.980,0,-0.07%
1452,"Sep 06, 2017",64.060,64.105,64.262,64.060,0,-0.07%
1453,"Sep 05, 2017",64.105,64.105,64.162,64.080,0,0.10%
1454,"Sep 04, 2017",64.040,63.945,64.178,63.935,0,0.02%
1455,"Sep 01, 2017",64.025,63.925,64.055,63.875,0,0.14%
1456,"Aug 31, 2017",63.935,64.035,64.060,63.895,0,-0.09%
1457,"Aug 30, 2017",63.990,63.975,64.020,63.875,0,-0.04%
1458,"Aug 29, 2017",64.015,63.955,64.037,63.925,0,0.17%
1459,"Aug 28, 2017",63.905,63.890,63.930,63.855,0,-0.16%
1460,"Aug 25, 2017",64.005,64.055,64.065,64.005,0,-0.06%
1461,"Aug 24, 2017",64.045,64.040,64.090,64.005,0,0.00%
1462,"Aug 23, 2017",64.045,64.045,64.147,64.045,0,-0.04%
1463,"Aug 22, 2017",64.072,64.095,64.150,64.050,0,-0.06%
1464,"Aug 21, 2017",64.110,64.075,64.157,64.015,0,0.02%
1465,"Aug 18, 2017",64.095,64.185,64.185,64.082,0,-0.12%
1466,"Aug 17, 2017",64.170,64.170,64.170,64.170,0,0.00%
1467,"Aug 16, 2017",64.170,64.275,64.328,64.140,0,0.08%
1468,"Aug 15, 2017",64.120,64.110,64.120,64.110,0,0.05%
1469,"Aug 14, 2017",64.090,63.985,64.148,63.935,0,-0.08%
1470,"Aug 11, 2017",64.140,64.230,64.270,64.100,0,0.07%
1471,"Aug 10, 2017",64.095,63.955,64.115,63.885,0,0.37%
1472,"Aug 09, 2017",63.860,63.785,63.860,63.715,0,0.26%
1473,"Aug 08, 2017",63.692,63.755,63.785,63.620,0,-0.23%
1474,"Aug 07, 2017",63.840,63.730,63.865,63.668,0,0.26%
1475,"Aug 04, 2017",63.675,63.721,63.786,63.624,0,-0.05%
1476,"Aug 03, 2017",63.705,63.645,63.720,63.575,0,0.11%
1477,"Aug 02, 2017",63.635,64.125,64.135,63.595,0,-0.72%
1478,"Aug 01, 2017",64.095,64.105,64.145,64.045,0,-0.16%
1479,"Jul 31, 2017",64.200,64.140,64.273,64.075,0,0.13%
1480,"Jul 28, 2017",64.115,64.195,64.245,64.110,0,-0.02%
1481,"Jul 27, 2017",64.125,64.195,64.218,64.075,0,-0.36%
1482,"Jul 26, 2017",64.355,64.472,64.487,64.355,0,-0.05%
1483,"Jul 25, 2017",64.385,64.355,64.425,64.345,0,-0.02%
1484,"Jul 24, 2017",64.395,64.415,64.465,64.300,0,0.02%
1485,"Jul 21, 2017",64.385,64.385,64.390,64.305,0,0.02%
1486,"Jul 20, 2017",64.375,64.345,64.460,64.325,0,0.16%
1487,"Jul 19, 2017",64.270,64.370,64.370,64.260,0,-0.07%
1488,"Jul 18, 2017",64.316,64.370,64.415,64.316,0,-0.05%
1489,"Jul 17, 2017",64.345,64.365,64.407,64.345,0,-0.12%
1490,"Jul 14, 2017",64.424,64.488,64.525,64.424,0,-0.06%
1491,"Jul 13, 2017",64.460,64.398,64.475,64.398,0,-0.02%
